,mmsi,lon,lat,DateTime
2390,672891000,10.263895,37.1591616666667,2022-04-07 04:31:49
2394,672891000,10.2641266666667,37.159015,2022-04-07 05:31:31
2395,672891000,10.2691116666667,37.157675,2022-04-07 05:54:50
2396,672891000,10.2705883333333,37.1573433333333,2022-04-07 06:18:30
2397,672891000,10.2710633333333,37.1577583333333,2022-04-07 06:42:20
2398,672891000,10.2709666666667,37.157115,2022-04-07 07:06:30
2399,672891000,10.27131,37.1564583333333,2022-04-07 07:30:19
2400,672891000,10.27212,37.15608,2022-04-07 07:53:40
2405,672891000,10.28124,37.153265,2022-04-07 09:44:01
2406,672891000,10.2687416666667,37.1643566666667,2022-04-07 10:07:09
2408,672891000,10.2626883333333,37.1574466666667,2022-04-07 00:51:49
2410,672891000,10.262255,37.15982,2022-04-07 01:54:11
2411,672891000,10.2622733333333,37.1598183333333,2022-04-07 02:17:30
2413,672891000,10.26228,37.1599316666667,2022-04-07 03:00:31
2414,672891000,10.26229,37.15988,2022-04-07 03:16:41
2423,672891000,10.26401,37.1592766666667,2022-04-07 04:51:10
2424,672891000,10.26408,37.1591783333333,2022-04-07 05:08:51
2432,672891000,10.272515,37.1565133333333,2022-04-07 08:17:09
2433,672891000,10.2729283333333,37.15645,2022-04-07 08:42:11
2434,672891000,10.27436,37.15567,2022-04-07 09:06:10
2435,672891000,10.275975,37.1550183333333,2022-04-07 09:25:20
2438,672891000,10.2704066666667,37.1626266666667,2022-04-07 10:30:11
2439,672891000,10.2627416666667,37.1574666666667,2022-04-07 00:52:00
2440,672891000,10.2584316666667,37.159435,2022-04-07 01:30:20
2443,672891000,10.26229,37.1599066666667,2022-04-07 02:41:21
2448,672891000,10.2623216666667,37.1595466666667,2022-04-07 03:57:29
2456,672891000,10.26414,37.1590033333333,2022-04-07 05:31:41
2457,672891000,10.269125,37.1576883333333,2022-04-07 05:55:00
2459,672891000,10.2710666666667,37.1577683333333,2022-04-07 06:42:31
2460,672891000,10.2709716666667,37.1571366666667,2022-04-07 07:06:41
2461,672891000,10.2713166666667,37.1564766666667,2022-04-07 07:30:29
2462,672891000,10.2721166666667,37.1560666666667,2022-04-07 07:53:51
2467,672891000,10.28129,37.15326,2022-04-07 09:44:10
2468,672891000,10.2688033333333,37.16435,2022-04-07 10:07:20
2470,672891000,10.2627966666667,37.1574866666667,2022-04-07 00:52:11
2476,672891000,10.26229,37.159875,2022-04-07 03:16:50
2477,672891000,10.262255,37.1595483333333,2022-04-07 03:31:50
2478,672891000,10.2622583333333,37.159515,2022-04-07 03:43:11
2484,672891000,10.263925,37.159015,2022-04-07 04:38:40
2486,672891000,10.2640883333333,37.1592016666667,2022-04-07 05:09:00
2489,672891000,10.2706116666667,37.1573683333333,2022-04-07 06:18:50
2495,672891000,10.2729216666667,37.1564266666667,2022-04-07 08:42:21
2496,672891000,10.2743666666667,37.155675,2022-04-07 09:06:20
2500,672891000,10.2704,37.162615,2022-04-07 10:30:31
2501,672891000,10.2628416666667,37.157505,2022-04-07 00:52:19
2502,672891000,10.2583616666667,37.1594766666667,2022-04-07 01:30:29
2503,672891000,10.262255,37.1598,2022-04-07 01:54:29
2504,672891000,10.262285,37.1598433333333,2022-04-07 02:17:49
2505,672891000,10.2622866666667,37.1598966666667,2022-04-07 02:41:29
2516,672891000,10.2640083333333,37.159285,2022-04-07 04:51:19
2518,672891000,10.2641533333333,37.158985,2022-04-07 05:31:50
2519,672891000,10.269145,37.157705,2022-04-07 05:55:09
2521,672891000,10.271065,37.1577766666667,2022-04-07 06:42:40
2522,672891000,10.2709733333333,37.1571466666667,2022-04-07 07:06:50
2523,672891000,10.271335,37.1564933333333,2022-04-07 07:30:39
2525,672891000,10.27252,37.1565266666667,2022-04-07 08:17:31
2529,672891000,10.281355,37.153265,2022-04-07 09:44:20
2530,672891000,10.2688483333333,37.1643383333333,2022-04-07 10:07:30
2532,672891000,10.2629,37.15753,2022-04-07 00:52:31
2538,672891000,10.2622916666667,37.15987,2022-04-07 03:16:59
2542,672891000,10.2635333333333,37.1588016666667,2022-04-07 04:06:31
2548,672891000,10.2640933333333,37.1592083333333,2022-04-07 05:09:09
2551,672891000,10.2706233333333,37.1573816666667,2022-04-07 06:19:00
2555,672891000,10.2721066666667,37.1560616666667,2022-04-07 07:54:10
2557,672891000,10.2729183333333,37.1564116666667,2022-04-07 08:42:31
2558,672891000,10.27437,37.15568,2022-04-07 09:06:30
2559,672891000,10.2760166666667,37.155005,2022-04-07 09:25:30
2562,672891000,10.270395,37.1626166666667,2022-04-07 10:30:39
2563,672891000,10.2629883333333,37.1575883333333,2022-04-07 00:52:49
2564,672891000,10.2582566666667,37.1595383333333,2022-04-07 01:30:42
2565,672891000,10.2622533333333,37.159785,2022-04-07 01:54:40
2566,672891000,10.2622866666667,37.1598516666667,2022-04-07 02:18:00
2569,672891000,10.2622916666667,37.1598566666667,2022-04-07 03:17:10
2577,672891000,10.2639333333333,37.159045,2022-04-07 04:38:50
2578,672891000,10.2640116666667,37.1593033333333,2022-04-07 04:51:30
2583,672891000,10.2710716666667,37.1577783333333,2022-04-07 06:42:50
2584,672891000,10.2709766666667,37.1571583333333,2022-04-07 07:07:00
2585,672891000,10.2713416666667,37.1565033333333,2022-04-07 07:30:50
2587,672891000,10.2725133333333,37.1565316666667,2022-04-07 08:17:49
2591,672891000,10.281465,37.15329,2022-04-07 09:44:30
2592,672891000,10.26887,37.16432,2022-04-07 10:07:39
2594,672891000,10.2630483333333,37.15762,2022-04-07 00:53:00
2598,672891000,10.2622833333333,37.1598833333333,2022-04-07 02:41:50
2603,672891000,10.2623166666667,37.1595466666667,2022-04-07 03:57:40
2605,672891000,10.2639016666667,37.1591583333333,2022-04-07 04:15:10
2607,672891000,10.2638933333333,37.1591566666667,2022-04-07 04:31:59
2611,672891000,10.264235,37.1589416666667,2022-04-07 05:32:11
2612,672891000,10.2691933333333,37.1577433333333,2022-04-07 05:55:29
2613,672891000,10.2706383333333,37.1573983333333,2022-04-07 06:19:09
2619,672891000,10.2728966666667,37.1563733333333,2022-04-07 08:42:50
2620,672891000,10.2743716666667,37.15569,2022-04-07 09:06:40
2624,672891000,10.270395,37.162625,2022-04-07 10:30:50
2625,672891000,10.2631016666667,37.157645,2022-04-07 00:53:11
2626,672891000,10.25819,37.1595883333333,2022-04-07 01:30:50
2627,672891000,10.2622533333333,37.1597816666667,2022-04-07 01:54:49
2628,672891000,10.2622866666667,37.15986,2022-04-07 02:18:09
2630,672891000,10.26228,37.1599166666667,2022-04-07 03:00:51
2641,672891000,10.2640983333333,37.1592183333333,2022-04-07 05:09:31
2645,672891000,10.271075,37.1577766666667,2022-04-07 06:43:00
2646,672891000,10.2709766666667,37.157175,2022-04-07 07:07:09
2647,672891000,10.2713516666667,37.1565166666667,2022-04-07 07:31:00
2648,672891000,10.2721,37.1560516666667,2022-04-07 07:54:30
2649,672891000,10.2725183333333,37.1565316666667,2022-04-07 08:18:00
2651,672891000,10.274375,37.1556983333333,2022-04-07 09:06:49
2653,672891000,10.2815616666667,37.15335,2022-04-07 09:44:40
2654,672891000,10.26888,37.1642966666667,2022-04-07 10:07:49
2656,672891000,10.2632033333333,37.15768,2022-04-07 00:53:30
2660,672891000,10.2622883333333,37.1598766666667,2022-04-07 02:42:01
2662,672891000,10.2622916666667,37.15983,2022-04-07 03:17:30
2671,672891000,10.2640233333333,37.159325,2022-04-07 04:51:49
2674,672891000,10.2692133333333,37.1577566666667,2022-04-07 05:55:40
2675,672891000,10.2706383333333,37.157415,2022-04-07 06:19:19
2686,672891000,10.2703983333333,37.1626366666667,2022-04-07 10:30:59
2687,672891000,10.2633083333333,37.1577083333333,2022-04-07 00:53:50
2689,672891000,10.262255,37.1597883333333,2022-04-07 01:55:00
2703,672891000,10.2640883333333,37.159215,2022-04-07 05:09:40
2704,672891000,10.2642916666667,37.158895,2022-04-07 05:32:31
2707,672891000,10.2710733333333,37.1577716666667,2022-04-07 06:43:11
2709,672891000,10.27137,37.1565383333333,2022-04-07 07:31:10
2710,672891000,10.2720866666667,37.156045,2022-04-07 07:54:41
2711,672891000,10.2725183333333,37.156525,2022-04-07 08:18:10
2712,672891000,10.2728833333333,37.15633,2022-04-07 08:43:11
2713,672891000,10.2743766666667,37.155715,2022-04-07 09:07:00
2715,672891000,10.2816383333333,37.1534283333333,2022-04-07 09:44:49
2716,672891000,10.2688816666667,37.164265,2022-04-07 10:08:00
2718,672891000,10.263375,37.1577216666667,2022-04-07 00:54:00
2719,672891000,10.2580833333333,37.1596866666667,2022-04-07 01:31:11
2721,672891000,10.2622783333333,37.159875,2022-04-07 02:18:30
2722,672891000,10.26229,37.1598633333333,2022-04-07 02:42:11
2725,672891000,10.2622516666667,37.1595566666667,2022-04-07 03:32:09
2726,672891000,10.26226,37.159505,2022-04-07 03:43:31
2733,672891000,10.264025,37.1593333333333,2022-04-07 04:52:01
2736,672891000,10.2692333333333,37.1577716666667,2022-04-07 05:55:50
2737,672891000,10.27065,37.1574383333333,2022-04-07 06:19:30
2739,672891000,10.27099,37.1572016666667,2022-04-07 07:07:31
2742,672891000,10.2725083333333,37.1565233333333,2022-04-07 08:18:19
2745,672891000,10.2760933333333,37.1549766666667,2022-04-07 09:25:50
2748,672891000,10.2704016666667,37.16265,2022-04-07 10:31:11
2749,672891000,10.26343,37.1577333333333,2022-04-07 00:54:10
2751,672891000,10.26226,37.1597883333333,2022-04-07 01:55:10
2755,672891000,10.262295,37.15981,2022-04-07 03:17:51
2758,672891000,10.262315,37.1595483333333,2022-04-07 03:57:49
2765,672891000,10.26408,37.1592216666667,2022-04-07 05:09:50
2766,672891000,10.2643083333333,37.158875,2022-04-07 05:32:41
2771,672891000,10.2713866666667,37.15655,2022-04-07 07:31:20
2772,672891000,10.27209,37.1560416666667,2022-04-07 07:54:50
2774,672891000,10.2728716666667,37.15631,2022-04-07 08:43:21
2775,672891000,10.2743733333333,37.1557116666667,2022-04-07 09:07:10
2777,672891000,10.2817133333333,37.1535433333333,2022-04-07 09:45:01
2778,672891000,10.26888,37.164245,2022-04-07 10:08:09
2780,672891000,10.2634733333333,37.157745,2022-04-07 00:54:21
2781,672891000,10.2580583333333,37.1597416666667,2022-04-07 01:31:20
2783,672891000,10.2622766666667,37.1598816666667,2022-04-07 02:18:39
2785,672891000,10.2622833333333,37.1598966666667,2022-04-07 03:01:10
2794,672891000,10.2639483333333,37.1590833333333,2022-04-07 04:39:11
2795,672891000,10.26402,37.1593383333333,2022-04-07 04:52:09
2798,672891000,10.2692466666667,37.157785,2022-04-07 05:55:59
2799,672891000,10.270655,37.15745,2022-04-07 06:19:39
2800,672891000,10.2710633333333,37.1577333333333,2022-04-07 06:43:31
2801,672891000,10.2709966666667,37.1572133333333,2022-04-07 07:07:40
2804,672891000,10.2725033333333,37.1565133333333,2022-04-07 08:18:31
2810,672891000,10.2704216666667,37.162665,2022-04-07 10:31:20
2811,672891000,10.2635183333333,37.1577566666667,2022-04-07 00:54:30
2813,672891000,10.26226,37.159785,2022-04-07 01:55:21
2815,672891000,10.26229,37.1598366666667,2022-04-07 02:42:30
2821,672891000,10.26357,37.158775,2022-04-07 04:06:50
2828,672891000,10.2643333333333,37.1588583333333,2022-04-07 05:32:50
2833,672891000,10.271425,37.1565733333333,2022-04-07 07:31:30
2835,672891000,10.27249,37.156505,2022-04-07 08:18:40
2836,672891000,10.2728616666667,37.15629,2022-04-07 08:43:31
2837,672891000,10.2743733333333,37.1557133333333,2022-04-07 09:07:20
2838,672891000,10.276135,37.1549683333333,2022-04-07 09:26:00
2839,672891000,10.2817566666667,37.1536466666667,2022-04-07 09:45:10
2842,672891000,10.2636183333333,37.1577916666667,2022-04-07 00:54:49
2843,672891000,10.2580483333333,37.1597916666667,2022-04-07 01:31:30
2845,672891000,10.2622716666667,37.15988,2022-04-07 02:18:49
2848,672891000,10.26229,37.1597966666667,2022-04-07 03:18:11
2850,672891000,10.2622566666667,37.1595033333333,2022-04-07 03:43:40
2854,672891000,10.2638783333333,37.1589633333333,2022-04-07 04:23:50
2860,672891000,10.2692583333333,37.1577883333333,2022-04-07 05:56:09
2861,672891000,10.2706666666667,37.15747,2022-04-07 06:19:50
2862,672891000,10.2710616666667,37.1577183333333,2022-04-07 06:43:39
2863,672891000,10.271,37.15722,2022-04-07 07:07:50
2865,672891000,10.2720783333333,37.1560333333333,2022-04-07 07:55:09
2871,672891000,10.2688866666667,37.1641933333333,2022-04-07 10:08:31
2872,672891000,10.270435,37.1626833333333,2022-04-07 10:31:31
2873,672891000,10.2636816666667,37.1578116666667,2022-04-07 00:55:01
2875,672891000,10.26226,37.159775,2022-04-07 01:55:29
2877,672891000,10.262285,37.1598133333333,2022-04-07 02:42:39
2878,672891000,10.26228,37.15988,2022-04-07 03:01:21
2880,672891000,10.262255,37.1595616666667,2022-04-07 03:32:20
2884,672891000,10.2638983333333,37.1591333333333,2022-04-07 04:15:29
2886,672891000,10.2638983333333,37.1591483333333,2022-04-07 04:32:11
2888,672891000,10.264015,37.1593416666667,2022-04-07 04:52:20
2889,672891000,10.264075,37.1592216666667,2022-04-07 05:10:09
2895,672891000,10.2714416666667,37.156585,2022-04-07 07:31:40
2897,672891000,10.2724866666667,37.1565016666667,2022-04-07 08:18:51
2898,672891000,10.2728483333333,37.1562733333333,2022-04-07 08:43:40
2899,672891000,10.2743716666667,37.155715,2022-04-07 09:07:31
2901,672891000,10.2817666666667,37.15377,2022-04-07 09:45:19
2904,672891000,10.2637466666667,37.15783,2022-04-07 00:55:11
2905,672891000,10.25802,37.1598916666667,2022-04-07 01:31:41
2921,672891000,10.264405,37.158825,2022-04-07 05:33:10
2923,672891000,10.270685,37.1574933333333,2022-04-07 06:20:10
2924,672891000,10.271055,37.1576966666667,2022-04-07 06:43:50
2927,672891000,10.2720766666667,37.15604,2022-04-07 07:55:21
2935,672891000,10.2638,37.1578433333333,2022-04-07 00:55:20
2937,672891000,10.2622616666667,37.15977,2022-04-07 01:55:40
2938,672891000,10.26227,37.1598883333333,2022-04-07 02:19:11
2939,672891000,10.2622866666667,37.15982,2022-04-07 02:42:51
2940,672891000,10.26228,37.15987,2022-04-07 03:01:30
2941,672891000,10.262295,37.1597833333333,2022-04-07 03:18:29
2943,672891000,10.2622516666667,37.1594966666667,2022-04-07 03:43:50
2953,672891000,10.2692716666667,37.15782,2022-04-07 05:56:29
2956,672891000,10.2710133333333,37.1572366666667,2022-04-07 07:08:10
2957,672891000,10.2714616666667,37.15659,2022-04-07 07:31:49
2959,672891000,10.2724816666667,37.1564983333333,2022-04-07 08:18:59
2960,672891000,10.2728516666667,37.156255,2022-04-07 08:43:50
2961,672891000,10.2743766666667,37.1557116666667,2022-04-07 09:07:40
2962,672891000,10.2761816666667,37.1549583333333,2022-04-07 09:26:11
2965,672891000,10.2704816666667,37.1627283333333,2022-04-07 10:31:50
2966,672891000,10.263855,37.1578566666667,2022-04-07 00:55:30
2967,672891000,10.2579883333333,37.15998,2022-04-07 01:31:50
2976,672891000,10.26359,37.1587683333333,2022-04-07 04:07:01
2981,672891000,10.2640133333333,37.159335,2022-04-07 04:52:30
2983,672891000,10.26444,37.1588133333333,2022-04-07 05:33:20
2985,672891000,10.27069,37.157505,2022-04-07 06:20:19
2989,672891000,10.2720766666667,37.1560366666667,2022-04-07 07:55:30
2994,672891000,10.281755,37.1539083333333,2022-04-07 09:45:30
2997,672891000,10.26396,37.157905,2022-04-07 00:55:51
2999,672891000,10.2622583333333,37.1597633333333,2022-04-07 01:55:50
3000,672891000,10.2622683333333,37.1598866666667,2022-04-07 02:19:21
3001,672891000,10.26229,37.159805,2022-04-07 02:43:00
3003,672891000,10.2622866666667,37.1597683333333,2022-04-07 03:18:40
3009,672891000,10.2638733333333,37.15896,2022-04-07 04:24:01
3013,672891000,10.26408,37.1592183333333,2022-04-07 05:10:30
3015,672891000,10.269275,37.157825,2022-04-07 05:56:39
3017,672891000,10.271065,37.1576633333333,2022-04-07 06:44:10
3018,672891000,10.271015,37.15724,2022-04-07 07:08:20
3019,672891000,10.2714883333333,37.1565983333333,2022-04-07 07:31:59
3021,672891000,10.272485,37.1564883333333,2022-04-07 08:19:10
3022,672891000,10.2728466666667,37.15622,2022-04-07 08:44:01
3023,672891000,10.2743816666667,37.1557133333333,2022-04-07 09:07:48
3026,672891000,10.268905,37.1641133333333,2022-04-07 10:09:00
3028,672891000,10.2640766666667,37.1579533333333,2022-04-07 00:56:11
3029,672891000,10.2579516666667,37.1600616666667,2022-04-07 01:32:01
3033,672891000,10.262275,37.1598516666667,2022-04-07 03:01:51
3035,672891000,10.2622616666667,37.159565,2022-04-07 03:32:31
3037,672891000,10.2623266666667,37.1595383333333,2022-04-07 03:58:09
3043,672891000,10.2640116666667,37.15933,2022-04-07 04:52:39
3045,672891000,10.264485,37.1588066666667,2022-04-07 05:33:30
3047,672891000,10.270695,37.1575133333333,2022-04-07 06:20:30
3051,672891000,10.2720766666667,37.15603,2022-04-07 07:55:40
3058,672891000,10.2705266666667,37.16276,2022-04-07 10:32:12
3059,672891000,10.2641666666667,37.158005,2022-04-07 00:56:30
3062,672891000,10.262265,37.1598816666667,2022-04-07 02:19:30
3063,672891000,10.2622933333333,37.159795,2022-04-07 02:43:11
3067,672891000,10.2622533333333,37.1594866666667,2022-04-07 03:44:10
3073,672891000,10.2639616666667,37.159115,2022-04-07 04:39:31
3077,672891000,10.2692816666667,37.157835,2022-04-07 05:56:50
3080,672891000,10.2710216666667,37.1572433333333,2022-04-07 07:08:30
3081,672891000,10.2715166666667,37.1566066666667,2022-04-07 07:32:10
3082,672891000,10.2720816666667,37.15603,2022-04-07 07:55:51
3084,672891000,10.2728466666667,37.1562033333333,2022-04-07 08:44:10
3086,672891000,10.2762283333333,37.15495,2022-04-07 09:26:20
3087,672891000,10.2816983333333,37.1541916666667,2022-04-07 09:45:49
3088,672891000,10.2689033333333,37.16409,2022-04-07 10:09:10
3090,672891000,10.2642133333333,37.15803,2022-04-07 00:56:40
3091,672891000,10.2579333333333,37.1601383333333,2022-04-07 01:32:10
3092,672891000,10.2622633333333,37.1597833333333,2022-04-07 01:56:10
3096,672891000,10.2622816666667,37.159765,2022-04-07 03:18:51
3101,672891000,10.2639033333333,37.15912,2022-04-07 04:15:39
3106,672891000,10.2640816666667,37.1592133333333,2022-04-07 05:10:41
3107,672891000,10.2645283333333,37.1587916666667,2022-04-07 05:33:40
3109,672891000,10.2707,37.1575183333333,2022-04-07 06:20:39
3110,672891000,10.2710683333333,37.1576333333333,2022-04-07 06:44:31
3114,672891000,10.2724866666667,37.1564766666667,2022-04-07 08:19:32
3116,672891000,10.27439,37.15571,2022-04-07 09:08:10
3121,672891000,10.2642766666667,37.1580566666667,2022-04-07 00:56:51
3124,672891000,10.2622716666667,37.1598716666667,2022-04-07 02:19:39
3125,672891000,10.2622833333333,37.159795,2022-04-07 02:43:20
3131,672891000,10.2636116666667,37.1587583333333,2022-04-07 04:07:09
3136,672891000,10.2640116666667,37.1593133333333,2022-04-07 04:52:49
3139,672891000,10.2692833333333,37.157835,2022-04-07 05:56:59
3142,672891000,10.2710233333333,37.1572466666667,2022-04-07 07:08:39
3143,672891000,10.2715383333333,37.156615,2022-04-07 07:32:19
3144,672891000,10.2720833333333,37.156025,2022-04-07 07:55:59
3146,672891000,10.2728483333333,37.1561733333333,2022-04-07 08:44:21
3149,672891000,10.28168,37.154375,2022-04-07 09:46:00
3150,672891000,10.2689116666667,37.1640583333333,2022-04-07 10:09:20
3151,672891000,10.27057,37.1627833333333,2022-04-07 10:32:31
3152,672891000,10.2643966666667,37.1580833333333,2022-04-07 00:57:11
3153,672891000,10.2579333333333,37.1602133333333,2022-04-07 01:32:21
3157,672891000,10.26228,37.1598083333333,2022-04-07 03:02:21
3161,672891000,10.2623366666667,37.159525,2022-04-07 03:58:19
3164,672891000,10.263865,37.1589583333333,2022-04-07 04:24:10
3168,672891000,10.2640816666667,37.1592016666667,2022-04-07 05:10:50
3169,672891000,10.26457,37.1587733333333,2022-04-07 05:33:49
3171,672891000,10.2707016666667,37.157525,2022-04-07 06:20:50
3176,672891000,10.2724933333333,37.1564716666667,2022-04-07 08:19:40
3178,672891000,10.2743883333333,37.1557083333333,2022-04-07 09:08:19
3183,672891000,10.264445,37.1580933333333,2022-04-07 00:57:20
3185,672891000,10.2622583333333,37.159775,2022-04-07 01:56:29
3186,672891000,10.2622833333333,37.1598566666667,2022-04-07 02:19:49
3187,672891000,10.2622816666667,37.1598033333333,2022-04-07 02:43:30
3189,672891000,10.262275,37.1597533333333,2022-04-07 03:18:59
3190,672891000,10.2622633333333,37.159575,2022-04-07 03:32:41
3198,672891000,10.2640116666667,37.1593066666667,2022-04-07 04:53:01
3201,672891000,10.269285,37.15784,2022-04-07 05:57:10
3203,672891000,10.2710783333333,37.1576033333333,2022-04-07 06:44:49
3204,672891000,10.2710183333333,37.157245,2022-04-07 07:08:50
3205,672891000,10.2715633333333,37.156625,2022-04-07 07:32:32
3206,672891000,10.2720933333333,37.15603,2022-04-07 07:56:10
3208,672891000,10.27285,37.1561516666667,2022-04-07 08:44:31
3210,672891000,10.276285,37.1549366666667,2022-04-07 09:26:30
3211,672891000,10.281675,37.1545366666667,2022-04-07 09:46:09
3212,672891000,10.2689116666667,37.1640266666667,2022-04-07 10:09:30
3213,672891000,10.2706033333333,37.1627983333333,2022-04-07 10:32:41
3214,672891000,10.2644966666667,37.15811,2022-04-07 00:57:31
3215,672891000,10.2579416666667,37.1602683333333,2022-04-07 01:32:31
3219,672891000,10.26228,37.1598,2022-04-07 03:02:31
3228,672891000,10.2639666666667,37.1591266666667,2022-04-07 04:39:40
3230,672891000,10.2640816666667,37.1591816666667,2022-04-07 05:11:00
3231,672891000,10.2646116666667,37.1587583333333,2022-04-07 05:33:59
3233,672891000,10.2707,37.1575266666667,2022-04-07 06:20:59
3238,672891000,10.2724916666667,37.1564583333333,2022-04-07 08:19:50
3240,672891000,10.2743833333333,37.1557066666667,2022-04-07 09:08:30
3245,672891000,10.2646033333333,37.1581483333333,2022-04-07 00:57:51
3248,672891000,10.2622833333333,37.159855,2022-04-07 02:20:00
3249,672891000,10.2622966666667,37.1598316666667,2022-04-07 02:43:51
3253,672891000,10.2622583333333,37.1594816666667,2022-04-07 03:44:31
3258,672891000,10.263895,37.1591183333333,2022-04-07 04:32:31
3260,672891000,10.2640116666667,37.1592966666667,2022-04-07 04:53:09
3265,672891000,10.2710783333333,37.1575766666667,2022-04-07 06:45:00
3270,672891000,10.2728516666667,37.156115,2022-04-07 08:44:50
3272,672891000,10.2763833333333,37.1549066666667,2022-04-07 09:26:49
3274,672891000,10.2689066666667,37.164,2022-04-07 10:09:39
3275,672891000,10.27063,37.16281,2022-04-07 10:32:50
3276,672891000,10.2646866666667,37.1582,2022-04-07 00:58:10
3278,672891000,10.26226,37.1597833333333,2022-04-07 01:56:50
3281,672891000,10.26228,37.159785,2022-04-07 03:02:40
3282,672891000,10.26227,37.1597516666667,2022-04-07 03:19:11
3286,672891000,10.2636383333333,37.1587416666667,2022-04-07 04:07:21
3287,672891000,10.2639016666667,37.1591066666667,2022-04-07 04:15:51
3288,672891000,10.2638616666667,37.1589533333333,2022-04-07 04:24:19
3293,672891000,10.2646733333333,37.1587283333333,2022-04-07 05:34:11
3294,672891000,10.2692983333333,37.1578316666667,2022-04-07 05:57:30
3295,672891000,10.2706966666667,37.1575333333333,2022-04-07 06:21:10
3297,672891000,10.271015,37.15723,2022-04-07 07:09:09
3298,672891000,10.2716083333333,37.156645,2022-04-07 07:32:49
3299,672891000,10.2720916666667,37.15605,2022-04-07 07:56:30
3300,672891000,10.272495,37.15646,2022-04-07 08:20:00
3302,672891000,10.2743816666667,37.1557,2022-04-07 09:08:40
3304,672891000,10.2816333333333,37.154915,2022-04-07 09:46:31
3307,672891000,10.2647233333333,37.15822,2022-04-07 00:58:21
3310,672891000,10.26228,37.1598433333333,2022-04-07 02:20:09
3322,672891000,10.2640166666667,37.1592833333333,2022-04-07 04:53:20
3323,672891000,10.2640733333333,37.159175,2022-04-07 05:11:12
3327,672891000,10.2710816666667,37.1575633333333,2022-04-07 06:45:11
3336,672891000,10.2689,37.1639716666667,2022-04-07 10:09:49
3337,672891000,10.27066,37.162825,2022-04-07 10:32:59
3338,672891000,10.2647616666667,37.1582466666667,2022-04-07 00:58:30
3339,672891000,10.2579916666667,37.160425,2022-04-07 01:33:01
3340,672891000,10.2622616666667,37.1598016666667,2022-04-07 01:57:00
3342,672891000,10.2622833333333,37.1598666666667,2022-04-07 02:44:10
3343,672891000,10.262275,37.1597683333333,2022-04-07 03:02:51
3347,672891000,10.2623366666667,37.1595133333333,2022-04-07 03:58:30
3355,672891000,10.2647166666667,37.15872,2022-04-07 05:34:20
3360,672891000,10.2716266666667,37.15666,2022-04-07 07:33:00
3361,672891000,10.2721083333333,37.156075,2022-04-07 07:56:51
3362,672891000,10.272495,37.1564583333333,2022-04-07 08:20:09
3363,672891000,10.272855,37.15608,2022-04-07 08:45:11
3364,672891000,10.2743866666667,37.1556966666667,2022-04-07 09:08:49
3365,672891000,10.27644,37.1548883333333,2022-04-07 09:27:00
3366,672891000,10.2816183333333,37.15508,2022-04-07 09:46:40
3369,672891000,10.2648183333333,37.158305,2022-04-07 00:58:51
3383,672891000,10.2639683333333,37.1591483333333,2022-04-07 04:39:50
3384,672891000,10.26402,37.1592766666667,2022-04-07 04:53:30
3385,672891000,10.264075,37.159175,2022-04-07 05:11:20
3387,672891000,10.2693266666667,37.1578283333333,2022-04-07 05:57:50
3388,672891000,10.2706983333333,37.1575466666667,2022-04-07 06:21:30
3390,672891000,10.271,37.157205,2022-04-07 07:09:29
3398,672891000,10.2688983333333,37.1639383333333,2022-04-07 10:10:01
3399,672891000,10.2706933333333,37.1628383333333,2022-04-07 10:33:10
3400,672891000,10.26485,37.158305,2022-04-07 00:59:00
3401,672891000,10.258015,37.1604666666667,2022-04-07 01:33:10
3402,672891000,10.2622666666667,37.1598183333333,2022-04-07 01:57:11
3403,672891000,10.26228,37.15983,2022-04-07 02:20:30
3404,672891000,10.262285,37.1598883333333,2022-04-07 02:44:21
3405,672891000,10.2622616666667,37.159755,2022-04-07 03:02:59
3417,672891000,10.264775,37.1587116666667,2022-04-07 05:34:31
3420,672891000,10.2710716666667,37.1575283333333,2022-04-07 06:45:31
3422,672891000,10.271645,37.1566783333333,2022-04-07 07:33:09
3428,672891000,10.281595,37.1552633333333,2022-04-07 09:46:48
3431,672891000,10.264885,37.1583416666667,2022-04-07 00:59:10
3441,672891000,10.2636483333333,37.1587283333333,2022-04-07 04:07:31
3443,672891000,10.2638616666667,37.1589433333333,2022-04-07 04:24:30
3447,672891000,10.2640733333333,37.1591666666667,2022-04-07 05:11:30
3450,672891000,10.270695,37.157545,2022-04-07 06:21:40
3454,672891000,10.2721216666667,37.1560916666667,2022-04-07 07:57:10
3455,672891000,10.2725083333333,37.156475,2022-04-07 08:20:31
3456,672891000,10.272865,37.156025,2022-04-07 08:45:31
3457,672891000,10.2743866666667,37.1556966666667,2022-04-07 09:09:11
3458,672891000,10.2765,37.1548816666667,2022-04-07 09:27:10
3460,672891000,10.2688983333333,37.1639183333333,2022-04-07 10:10:10
3461,672891000,10.2707533333333,37.1628516666667,2022-04-07 10:33:20
3462,672891000,10.26492,37.1584,2022-04-07 00:59:31
3464,672891000,10.2622716666667,37.1598333333333,2022-04-07 01:57:21
3465,672891000,10.2622816666667,37.1598233333333,2022-04-07 02:20:39
3466,672891000,10.2622883333333,37.1599066666667,2022-04-07 02:44:29
3467,672891000,10.262265,37.15975,2022-04-07 03:03:10
3469,672891000,10.2622716666667,37.1595866666667,2022-04-07 03:33:00
3473,672891000,10.2639016666667,37.1590983333333,2022-04-07 04:16:00
